,tags,counts,Percentile Rank
771,makeup,5,0.379004329004329
772,beauty,5,0.379004329004329
773,neutrogena,5,0.379004329004329
774,henkel,5,0.379004329004329
775,schwarzkopf,5,0.379004329004329
776,hair,16,0.8965367965367965
777,analysis,5,0.379004329004329
778,the verge,91,0.9976190476190476
779,verge,48,0.9848484848484849
780,AirPods,1,0.03484848484848485
781,apple,112,0.9982683982683983
782,Samsung,29,0.9630952380952381
783,earbuds,6,0.47153679653679653
784,wireless earbuds,4,0.2864718614718615
785,beoplay,1,0.03484848484848485
786,e8,1,0.03484848484848485
787,beoplay e8,1,0.03484848484848485
788,gear iconx,1,0.03484848484848485
789,wireless charger,1,0.03484848484848485
790,wireless gadgets,1,0.03484848484848485
791,circuit breaker live,1,0.03484848484848485
792,google pixel 2 vs iphone x,8,0.6358225108225108
793,google pixel 2 xl,15,0.8711038961038962
794,pixel 2 xl vs iphone x camera,8,0.6358225108225108
795,iphone x,132,0.9989177489177489
796,pixel 2 xl,32,0.9685064935064935
797,pixel 2,42,0.9805194805194806
798,lauren goode,14,0.8462121212121212
799,Privacy,12,0.7867965367965368
800,Android,21,0.9327922077922078
801,Snowden,12,0.7867965367965368
802,Freedom of the Press,12,0.7867965367965368
803,Security,12,0.7867965367965368
804,Haven,12,0.7867965367965368
805,Infosec,12,0.7867965367965368
806,Opsec,12,0.7867965367965368
807,Operational Security,12,0.7867965367965368
808,Edward Snowden,12,0.7867965367965368
809,FPF,12,0.7867965367965368
810,Guardian Project,12,0.7867965367965368
811,Guardian,12,0.7867965367965368
812,Project,12,0.7867965367965368
813,Information Security,12,0.7867965367965368
814,Ed Snowden,12,0.7867965367965368
815,Safety,12,0.7867965367965368
816,Digisec,12,0.7867965367965368
817,biology,9,0.6803030303030303
818,explainer,2,0.10313852813852814
819,microbiology,2,0.10313852813852814
820,genetics,15,0.8711038961038962
821,medicine,19,0.9208874458874459
822,bioengineering,2,0.10313852813852814
823,neuroscience,2,0.10313852813852814
824,biochemistry,2,0.10313852813852814
825,ecology,3,0.19015151515151515
826,zoology,2,0.10313852813852814
827,crispr,2,0.10313852813852814
828,anatomy,2,0.10313852813852814
829,physiology,20,0.9262987012987013
830,nuclear test films,1,0.03484848484848485
831,bomb,1,0.03484848484848485
832,LLNL,1,0.03484848484848485
833,lawrence livermore national lab,1,0.03484848484848485
834,stockpile stewardship,1,0.03484848484848485
835,national security,1,0.03484848484848485
836,explosion,1,0.03484848484848485
837,TEDTalk,5,0.379004329004329
838,TEDTalks,5,0.379004329004329
839,live music,5,0.379004329004329
840,performance,5,0.379004329004329
841,performance art,5,0.379004329004329
842,singer,5,0.379004329004329
843,visualizations,5,0.379004329004329
844,vocals,5,0.379004329004329
845,Mixtape,3,0.19015151515151515
846,Flashing Light Prize 2018,4,0.2864718614718615
847,flashing light,4,0.2864718614718615
848,neon,4,0.2864718614718615
849,sunscreen,4,0.2864718614718615
850,uv,7,0.5646103896103896
851,photoelectric,4,0.2864718614718615
852,aerolux,4,0.2864718614718615
853,bbc,22,0.9377705627705628
854,bbc news,7,0.5646103896103896
855,news,15,0.8711038961038962
856,Cheddar Man,7,0.5646103896103896
857,DNA,7,0.5646103896103896
858,Briton,7,0.5646103896103896
859,skeleton,20,0.9262987012987013
860,archaeology,7,0.5646103896103896
861,youtube,16,0.8965367965367965
862,video,82,0.996969696969697
863,scientific,7,0.5646103896103896
864,Natural History Museum,7,0.5646103896103896
865,exposing,3,0.19015151515151515
866,trace,3,0.19015151515151515
867,etch,3,0.19015151515151515
868,develop,3,0.19015151515151515
869,cetus,3,0.19015151515151515
870,linear,3,0.19015151515151515
871,rail,3,0.19015151515151515
872,blue,5,0.379004329004329
873,transistor,3,0.19015151515151515
874,sink,3,0.19015151515151515
875,precision,3,0.19015151515151515
876,accuracy,3,0.19015151515151515
877,heated,3,0.19015151515151515
878,platform,7,0.5646103896103896
879,extruder,3,0.19015151515151515
880,pin,3,0.19015151515151515
881,engraving,3,0.19015151515151515
882,engraver,3,0.19015151515151515
883,etching,3,0.19015151515151515
884,developing,3,0.19015151515151515
885,mw,3,0.19015151515151515
886,power,5,0.379004329004329
887,supply,3,0.19015151515151515
888,constant,3,0.19015151515151515
889,forward,3,0.19015151515151515
890,voltage,3,0.19015151515151515
891,ma,3,0.19015151515151515
892,photosensitive,3,0.19015151515151515
893,layer,3,0.19015151515151515
894,stl,3,0.19015151515151515
895,flatcam,3,0.19015151515151515
896,milling,3,0.19015151515151515
897,isolation,3,0.19015151515151515
898,routing,3,0.19015151515151515
899,ray,3,0.19015151515151515
900,circuit,36,0.9770562770562771
901,board,3,0.19015151515151515
902,eagle,3,0.19015151515151515
903,bga,3,0.19015151515151515
904,Nerdist,35,0.9752164502164502
905,Fvid,35,0.9752164502164502
906,Because Science,35,0.9752164502164502
907,Kyle Hill,35,0.9752164502164502
908,batman,22,0.9377705627705628
909,poison ivy,9,0.6803030303030303
910,toxin,9,0.6803030303030303
911,snakes,9,0.6803030303030303
912,dc comics,9,0.6803030303030303
913,animated series,9,0.6803030303030303
914,deal guy,10,0.7248917748917749
915,amazon deals,21,0.9327922077922078
916,best deals,10,0.7248917748917749
917,top 10 black friday,5,0.379004329004329
918,top 10 black friday 2017,5,0.379004329004329
919,top 10 tech deals,5,0.379004329004329
920,top 10 black friday tech deals,5,0.379004329004329
921,top 10 black friday 2017 tech deals,5,0.379004329004329
922,tech deals,10,0.7248917748917749
923,black friday deals,23,0.9404761904761905
924,black friday tech deals,13,0.8208874458874459
925,black friday 2017 tech deals,5,0.379004329004329
926,best tech deals,5,0.379004329004329
927,top tech deals,5,0.379004329004329
928,black friday 2017 deals,5,0.379004329004329
929,best deals black friday,5,0.379004329004329
930,amazon tech deals,5,0.379004329004329
931,best black friday tech deals,5,0.379004329004329
932,deals,5,0.379004329004329
933,black friday,26,0.9536796536796537
934,black friday 2017,28,0.9593073593073593
935,black,5,0.379004329004329
936,friday,5,0.379004329004329
937,walmart tech deals,5,0.379004329004329
938,iro3d printer,3,0.19015151515151515
939,iro3d,3,0.19015151515151515
940,iro3d metal,3,0.19015151515151515
941,metal printer,3,0.19015151515151515
942,metal 3d printer,3,0.19015151515151515
943,3d printing metal,3,0.19015151515151515
944,metal 3d printing,3,0.19015151515151515
945,desktop metal printer,3,0.19015151515151515
946,desktop metal 3d printer,3,0.19015151515151515
947,desktop metal 3d printing,3,0.19015151515151515
948,desktop metal,3,0.19015151515151515
949,metal,3,0.19015151515151515
950,3d printing nerd,6,0.47153679653679653
951,joeltelling,6,0.47153679653679653
952,joel telling,6,0.47153679653679653
953,high carbon steel,3,0.19015151515151515
954,steel,12,0.7867965367965368
955,steel powder,3,0.19015151515151515
956,metal 3d printing in action,3,0.19015151515151515
957,metal 3d printing machine,3,0.19015151515151515
958,crucible,3,0.19015151515151515
959,how metal 3d printing works,3,0.19015151515151515
960,how a metal 3d printer works,3,0.19015151515151515
961,3d printer in action,3,0.19015151515151515
962,additive manufacturing,3,0.19015151515151515
963,markforged,3,0.19015151515151515
964,peopoly moai assembly,3,0.19015151515151515
965,sla printer,3,0.19015151515151515
966,peopoly moai supports,3,0.19015151515151515
967,resin 3d printing,3,0.19015151515151515
968,peopoly moai sla,3,0.19015151515151515
969,peopoly,3,0.19015151515151515
970,matterhackers,3,0.19015151515151515
971,peopoly moai,3,0.19015151515151515
972,peopoly moai sla 3d printer,3,0.19015151515151515
973,peopoly moai laser,3,0.19015151515151515
974,moai 3d printer kit,3,0.19015151515151515
975,resin printing,3,0.19015151515151515
976,peopoly moai laser sla 3d printer,3,0.19015151515151515
977,peopoly moai review,3,0.19015151515151515
978,moai 3d printer review,3,0.19015151515151515
979,mattercontrol,3,0.19015151515151515
980,meshmixer,3,0.19015151515151515
981,cura,3,0.19015151515151515
982,benchy,3,0.19015151515151515
983,sunken benchy,3,0.19015151515151515
984,pewpewpew,3,0.19015151515151515
985,diy gadgets,3,0.19015151515151515
986,ipod,3,0.19015151515151515
987,diy hacks,3,0.19015151515151515
988,ipod touch,3,0.19015151515151515
989,ipad,3,0.19015151515151515
990,Circuit breaker live,3,0.19015151515151515
991,Nilay Patel,3,0.19015151515151515
992,Paul miller,3,0.19015151515151515
993,banking,7,0.5646103896103896
994,banks,7,0.5646103896103896
995,bio,7,0.5646103896103896
996,biologist,7,0.5646103896103896
997,bitcoin,22,0.9377705627705628
998,currency,7,0.5646103896103896
999,network,7,0.5646103896103896
1000,cryptocurrency,31,0.966991341991342
1001,cryptography,7,0.5646103896103896
1002,blockchain,22,0.9377705627705628
1003,blockchain expert,7,0.5646103896103896
1004,cryptographer,7,0.5646103896103896
1005,crypto currency,7,0.5646103896103896
1006,block chain,7,0.5646103896103896
1007,satoshi nakamoto,7,0.5646103896103896
1008,online banking,7,0.5646103896103896
1009,blockchain network,7,0.5646103896103896
1010,finn brunton,7,0.5646103896103896
1011,grad student,7,0.5646103896103896
1012,blockchain system,7,0.5646103896103896
1013,blockchain computer,7,0.5646103896103896
1014,computer network,7,0.5646103896103896
1015,bettina warburg,7,0.5646103896103896
1016,peer to peer,7,0.5646103896103896
1017,peer to peer network,7,0.5646103896103896
1018,bitcoin expert,7,0.5646103896103896
1019,bitcoin price,7,0.5646103896103896
1020,bitcoin currency,7,0.5646103896103896
1021,wired,46,0.9832251082251082
1022,wired.com,46,0.9832251082251082
1023,samsung,25,0.95
1024,tv,4,0.2864718614718615
1025,the wall,4,0.2864718614718615
1026,modular tv,4,0.2864718614718615
1027,146 inch,4,0.2864718614718615
1028,ces 2018,15,0.8711038961038962
1029,samsung the wall,4,0.2864718614718615
1030,big tv,4,0.2864718614718615
1031,ces big tvs,4,0.2864718614718615
1032,cnet,4,0.2864718614718615
1033,cnet tv,4,0.2864718614718615
1034,TVs,4,0.2864718614718615
1035,David Katzmaier,4,0.2864718614718615
1036,Richard Peterson,4,0.2864718614718615
1037,2018 ces,4,0.2864718614718615
1038,screw drive,3,0.19015151515151515
1039,tank,3,0.19015151515151515
1040,working,3,0.19015151515151515
1041,sea,16,0.8965367965367965
1042,waterproof,11,0.7570346320346321
1043,belts,3,0.19015151515151515
1044,brushless,3,0.19015151515151515
1045,buoyancy,3,0.19015151515151515
1046,driven,3,0.19015151515151515
1047,panel,2,0.10313852813852814
1048,mount,2,0.10313852813852814
1049,22mm,2,0.10313852813852814
1050,LED,2,0.10313852813852814
1051,voltmeter,2,0.10313852813852814
1052,volt,2,0.10313852813852814
1053,meter,2,0.10313852813852814
1054,ac,2,0.10313852813852814
1055,110v,2,0.10313852813852814
1056,120v,2,0.10313852813852814
1057,220v,2,0.10313852813852814
1058,230v,2,0.10313852813852814
1059,240v,2,0.10313852813852814
1060,red,2,0.10313852813852814
1061,yellow,2,0.10313852813852814
1062,green,2,0.10313852813852814
1063,white,2,0.10313852813852814
1064,digital,10,0.7248917748917749
1065,diagnostic,2,0.10313852813852814
1066,indicator,2,0.10313852813852814
1067,Spacex launch,4,0.2864718614718615
1068,SpaceX launch live,4,0.2864718614718615
1069,Live hosted spacex launch,4,0.2864718614718615
1070,SpaceX Falcon 9 launch,4,0.2864718614718615
1071,SpaceX falcon 9 launch live,4,0.2864718614718615
1072,Falcon 9 launch live,4,0.2864718614718615
1073,SpaceX govsat1,4,0.2864718614718615
1074,govsat1,4,0.2864718614718615
1075,govsat 1,4,0.2864718614718615
1076,govsat-1,4,0.2864718614718615
1077,SES16,4,0.2864718614718615
1078,SES-16,4,0.2864718614718615
1079,Spacex mission,4,0.2864718614718615
1080,SpaceX Falcon Heavy launch,4,0.2864718614718615
1081,Spacex q&a,4,0.2864718614718615
1082,spacex questions,4,0.2864718614718615
1083,everyday astronaut,4,0.2864718614718615
1084,tim dodd,4,0.2864718614718615
1085,NASA,30,0.9659090909090909
1086,SpaceX NASA launch,4,0.2864718614718615
1087,throw away rocket,4,0.2864718614718615
1088,spacex landing,4,0.2864718614718615
1089,new dell laptop,4,0.2864718614718615
1090,dell xps 13 first look,4,0.2864718614718615
1091,new dell xps 13,4,0.2864718614718615
1092,dell,4,0.2864718614718615
1093,laptop,32,0.9685064935064935
1094,cheap pc,4,0.2864718614718615
1095,cheap laptop,4,0.2864718614718615
1096,new dell,4,0.2864718614718615
1097,2018 laptops,4,0.2864718614718615
1098,newest pcs,4,0.2864718614718615
1099,Dell,4,0.2864718614718615
1100,Laptops,4,0.2864718614718615
1101,CNET First Look,4,0.2864718614718615
1102,Joshua Goldman,4,0.2864718614718615
1103,Nic Henry,4,0.2864718614718615
1104,cornell,6,0.47153679653679653
1105,pic32,6,0.47153679653679653
1106,pic,6,0.47153679653679653
1107,microchip,6,0.47153679653679653
1108,ece4760,6,0.47153679653679653
1109,cook,6,0.47153679653679653
1110,automatic cooker,6,0.47153679653679653
1111,grill,6,0.47153679653679653
1112,thermistor,6,0.47153679653679653
1113,SpaceX,29,0.9630952380952381
1114,Falcon Heavy,22,0.9377705627705628
1115,GMAT,7,0.5646103896103896
1116,Astrodynamics,7,0.5646103896103896
1117,Orbital Mechanics,7,0.5646103896103896
1118,Mars,12,0.7867965367965368
1119,Tesla Roadster,15,0.8711038961038962
1120,Tyler,5,0.379004329004329
1121,Stalman,5,0.379004329004329
1122,camera test,10,0.7248917748917749
1123,iphone 10,24,0.9445887445887445
1124,photography,13,0.8208874458874459
1125,best camera phone,5,0.379004329004329
1126,iphone x review,33,0.9703463203463204
1127,iphone x vs pixel 2,5,0.379004329004329
1128,iphone x camera,5,0.379004329004329
1129,is it worth it,7,0.5646103896103896
1130,in depth review,5,0.379004329004329
1131,iphone x camera features,5,0.379004329004329
1132,professional photographer,5,0.379004329004329
1133,best camera phone 2018,5,0.379004329004329
1134,best phone camera,5,0.379004329004329
1135,3D printed,2,0.10313852813852814
1136,3D print,2,0.10313852813852814
1137,Air engine,2,0.10313852813852814
1138,Engine,2,0.10313852813852814
1139,Compressed air,2,0.10313852813852814
1140,Pneumatic,2,0.10313852813852814
1141,Diy,2,0.10313852813852814
1142,Airhogs,2,0.10313852813852814
1143,spacex,18,0.9170995670995671
1144,falcon heavy,20,0.9262987012987013
1145,launch,26,0.9536796536796537
1146,rocket launch,13,0.8208874458874459
1147,Google Assistant,3,0.19015151515151515
1148,smart displays,3,0.19015151515151515
1149,smart display,3,0.19015151515151515
1150,ThisDustIn,3,0.19015151515151515
1151,This Dustin,3,0.19015151515151515
1152,Engineering,16,0.8965367965367965
1153,Power Wheels,3,0.19015151515151515
1154,Barbie Jeep Power Wheels,3,0.19015151515151515
1155,Modified Power Wheels,3,0.19015151515151515
1156,Power Wheels Modified,3,0.19015151515151515
1157,Power Wheels Racing,3,0.19015151515151515
1158,Power Wheels Drifting,3,0.19015151515151515
1159,Homemade Gokart,3,0.19015151515151515
1160,gokart,3,0.19015151515151515
1161,custom gokart,3,0.19015151515151515
1162,Georgia Tech,3,0.19015151515151515
1163,Racing,3,0.19015151515151515
1164,Barbie Jeep,3,0.19015151515151515
1165,Drifting Kids Car,3,0.19015151515151515
1166,heli,3,0.19015151515151515
1167,helicopter,15,0.8711038961038962
1168,chinook,3,0.19015151515151515
1169,bicopter,3,0.19015151515151515
1170,bi-copter,3,0.19015151515151515
1171,bi copter,3,0.19015151515151515
1172,copter,3,0.19015151515151515
1173,aircraft,12,0.7867965367965368
1174,3D,11,0.7570346320346321
1175,3D Printer,3,0.19015151515151515
1176,3D Printed,6,0.47153679653679653
1177,3d print,16,0.8965367965367965
1178,PETG,3,0.19015151515151515
1179,tom stanton,6,0.47153679653679653
1180,model aircraft,3,0.19015151515151515
1181,model helicopter,3,0.19015151515151515
1182,boeing ch-47 chinook,3,0.19015151515151515
1183,CH-47,3,0.19015151515151515
1184,scale,5,0.379004329004329
1185,army,3,0.19015151515151515
1186,google home mini,3,0.19015151515151515
1187,home mini,3,0.19015151515151515
1188,google home,25,0.95
1189,aux port,3,0.19015151515151515
1190,improvement,3,0.19015151515151515
1191,ave,3,0.19015151515151515
1192,google home aux,3,0.19015151515151515
1193,google home music,3,0.19015151515151515
1194,music streaming,3,0.19015151515151515
1195,micropython,3,0.19015151515151515
1196,soldering,3,0.19015151515151515
1197,solder,3,0.19015151515151515
1198,Applied Science,1,0.03484848484848485
1199,ben krasnow,4,0.2864718614718615
1200,YBCO,1,0.03484848484848485
1201,superconductor,1,0.03484848484848485
1202,pyrophoric,1,0.03484848484848485
1203,create,1,0.03484848484848485
1204,liquid nitrogen,1,0.03484848484848485
1205,hts,1,0.03484848484848485
1206,superconductivity,1,0.03484848484848485
1207,magnet levitation,1,0.03484848484848485
1208,flux pinning,10,0.7248917748917749
1209,animal rights,1,0.03484848484848485
1210,beef,1,0.03484848484848485
1211,chicken,1,0.03484848484848485
1212,foie gras,1,0.03484848484848485
1213,food science,1,0.03484848484848485
1214,meat,1,0.03484848484848485
1215,vegan,1,0.03484848484848485
1216,vegans,1,0.03484848484848485
1217,vegetarian,1,0.03484848484848485
1218,lab grown meat,1,0.03484848484848485
1219,fake meat,1,0.03484848484848485
1220,cultured meat,1,0.03484848484848485
1221,animal cruelty,1,0.03484848484848485
